"AgencyCd","SiteNo","AgencyNm","SiteName","DecLatVa","DecLongVa","HorzDatum","HorzMethod","HorzAcy","AltVa","AltUnits","AltUnitsNm","AltDatumCd","AltMethod","AltAcy","WellDepth","WellDepthUnits","WellDepthUnitsNm","NatAquiferCd","NatAqfrDesc","CountryCd","CountryNm","StateCd","StateNm","CountyCd","CountyNm","LocalAquiferCd","LocalAquiferName","SiteType","AquiferType","QwSnFlag","QwSnDesc","QwBaselineFlag","QwBaselineDesc","WlSysName","WlSnFlag","WlSnDesc","WlBaselineFlag","WlBaselineDesc","WlWellChars","WlWellCharsDesc","WlWellType","WlWellTypeDesc","WlWellPurpose","WlWellPurposeDesc","WlWellPurposeNotes","LithDataProvider","ConstDataProvider","Link"
"USGS","374455106085501","U.S. Geological Survey","NA04100831CCC  RG31","37.7486122287583","-106.149194736341","NAD83","Interpolated from map","Accurate to +/- 5 seconds","7668","1","Feet","NGVD29","Interpolated from topographic map","+/- 5. ft","73","1","Feet","S100RIOGRD","Rio Grande aquifer system","US","United States of America","08","Colorado","109","Saguache County","100CNZC","Cenozoic Erathem","WELL","UNCONFINED","0","No","","","","1","Yes","1","Yes","2","Suspected / Anticipated Changes","1","Surveillance","2","Other","","USGS","USGS","http://waterdata.usgs.gov/nwis/inventory?search_site_no=374455106085501&search_site_no_match_type=exact&sort_key=site_no&group_key=NONE&sitefile_output_format=html_table&column_name=agency_cd&column_name=site_no&column_name=station_nm&format=station_manuscript&list_of_search_criteria=search_site_no"
"USGS","372355106040501","U.S. Geological Survey","NA03700835DCC","37.4011719668446","-106.066998697763","NAD83","Global positioning system (GPS), Standard Positioning Service (SPS) or Precise Positioning Service (PPS) NOTE after October, 2014 only use for mapping grade GPS units and use new codes W,X,Y, or Z that indicate the quality of the GNSS survey.","Accurate to +/- 1 second","7647","1","Feet","NGVD29","Altimeter","+/- 20 ft","50","1","Feet","S100RIOGRD","Rio Grande aquifer system","US","United States of America","08","Colorado","105","Rio Grande County","100CNZC","Cenozoic Erathem","WELL","UNCONFINED","0","No","","","","1","Yes","1","Yes","2","Suspected / Anticipated Changes","1","Surveillance","2","Other","","USGS","USGS","http://waterdata.usgs.gov/nwis/inventory?search_site_no=372355106040501&search_site_no_match_type=exact&sort_key=site_no&group_key=NONE&sitefile_output_format=html_table&column_name=agency_cd&column_name=site_no&column_name=station_nm&format=station_manuscript&list_of_search_criteria=search_site_no"
"USGS","373828106071502","U.S. Geological Survey","NA03900808ABB2","37.6470853330693","-106.121027646609","NAD83","Global positioning system (GPS), Standard Positioning Service (SPS) or Precise Positioning Service (PPS) NOTE after October, 2014 only use for mapping grade GPS units and use new codes W,X,Y, or Z that indicate the quality of the GNSS survey.","Accurate to +/- 1 second","7656","1","Feet","NGVD29","Level or other surveying method","+/- 1. ft","54","1","Feet","S100RIOGRD","Rio Grande aquifer system","US","United States of America","08","Colorado","105","Rio Grande County","100CNZC","Cenozoic Erathem","WELL","UNCONFINED","0","No","","","","1","Yes","1","Yes","2","Suspected / Anticipated Changes","1","Surveillance","2","Other","","USGS","USGS","http://waterdata.usgs.gov/nwis/inventory?search_site_no=373828106071502&search_site_no_match_type=exact&sort_key=site_no&group_key=NONE&sitefile_output_format=html_table&column_name=agency_cd&column_name=site_no&column_name=station_nm&format=station_manuscript&list_of_search_criteria=search_site_no"
"USGS","373220106053004","U.S. Geological Survey","NA03800815BBB4","37.5455585796659","-106.093971716883","NAD83","Global positioning system (GPS), Standard Positioning Service (SPS) or Precise Positioning Service (PPS) NOTE after October, 2014 only use for mapping grade GPS units and use new codes W,X,Y, or Z that indicate the quality of the GNSS survey.","Accurate to +/- 1 second","7624","1","Feet","NGVD29","Altimeter","+/- 20 ft","45","1","Feet","S100RIOGRD","Rio Grande aquifer system","US","United States of America","08","Colorado","105","Rio Grande County","100CNZC","Cenozoic Erathem","WELL","UNCONFINED","0","No","","","","1","Yes","1","Yes","2","Suspected / Anticipated Changes","1","Surveillance","2","Other","","USGS","USGS","http://waterdata.usgs.gov/nwis/inventory?search_site_no=373220106053004&search_site_no_match_type=exact&sort_key=site_no&group_key=NONE&sitefile_output_format=html_table&column_name=agency_cd&column_name=site_no&column_name=station_nm&format=station_manuscript&list_of_search_criteria=search_site_no"
"USGS","373620106054001","U.S. Geological Survey","NA03900821DDA   RIO 4","37.6055578573309","-106.095027047331","NAD83","Interpolated from map","Accurate to +/- 10 seconds","7632","1","Feet","NGVD29","Interpolated from topographic map","+/- 5 ft","986","1","Feet","S100RIOGRD","Rio Grande aquifer system","US","United States of America","08","Colorado","105","Rio Grande County","100CNZC","Cenozoic Erathem","WELL","CONFINED","0","No","","","","1","Yes","1","Yes","2","Suspected / Anticipated Changes","1","Surveillance","2","Other","","USGS","USGS","http://waterdata.usgs.gov/nwis/inventory?search_site_no=373620106054001&search_site_no_match_type=exact&sort_key=site_no&group_key=NONE&sitefile_output_format=html_table&column_name=agency_cd&column_name=site_no&column_name=station_nm&format=station_manuscript&list_of_search_criteria=search_site_no"
"USGS","372403106022401","U.S. Geological Survey","NA03600801AAA  RG69","37.400560880805","-106.040581244933","NAD83","Interpolated from map","Accurate to +/- 10 seconds","7615","1","Feet","NGVD29","Interpolated from topographic map","+/- 5. ft","27","1","Feet","S100RIOGRD","Rio Grande aquifer system","US","United States of America","08","Colorado","021","Conejos County","100CNZC","Cenozoic Erathem","WELL","UNCONFINED","0","No","","","","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","","USGS","USGS","http://waterdata.usgs.gov/nwis/inventory?search_site_no=372403106022401&search_site_no_match_type=exact&sort_key=site_no&group_key=NONE&sitefile_output_format=html_table&column_name=agency_cd&column_name=site_no&column_name=station_nm&format=station_manuscript&list_of_search_criteria=search_site_no"
"USGS","374032106060202","U.S. Geological Survey","NA04000828DBB2","37.6828903208338","-106.102971399502","NAD83","Global positioning system (GPS), Standard Positioning Service (SPS) or Precise Positioning Service (PPS) NOTE after October, 2014 only use for mapping grade GPS units and use new codes W,X,Y, or Z that indicate the quality of the GNSS survey.","Accurate to +/- 1 second","7647","1","Feet","NGVD29","Altimeter","+/- 20 ft","50","1","Feet","S100RIOGRD","Rio Grande aquifer system","US","United States of America","08","Colorado","105","Rio Grande County","100CNZC","Cenozoic Erathem","WELL","UNCONFINED","0","No","","","","1","Yes","1","Yes","2","Suspected / Anticipated Changes","1","Surveillance","2","Other","","USGS","USGS","http://waterdata.usgs.gov/nwis/inventory?search_site_no=374032106060202&search_site_no_match_type=exact&sort_key=site_no&group_key=NONE&sitefile_output_format=html_table&column_name=agency_cd&column_name=site_no&column_name=station_nm&format=station_manuscript&list_of_search_criteria=search_site_no"
"USGS","374415106063002","U.S. Geological Survey","NA04000804BCC2","37.7416674859169","-106.111888085088","NAD83","Global positioning system (GPS), Standard Positioning Service (SPS) or Precise Positioning Service (PPS) NOTE after October, 2014 only use for mapping grade GPS units and use new codes W,X,Y, or Z that indicate the quality of the GNSS survey.","Accurate to +/- 1 second","7641","1","Feet","NGVD29","Altimeter","+/- 20 ft","90","1","Feet","S100RIOGRD","Rio Grande aquifer system","US","United States of America","08","Colorado","105","Rio Grande County","100CNZC","Cenozoic Erathem","WELL","UNCONFINED","0","No","","","","1","Yes","1","Yes","2","Suspected / Anticipated Changes","1","Surveillance","2","Other","","USGS","USGS","http://waterdata.usgs.gov/nwis/inventory?search_site_no=374415106063002&search_site_no_match_type=exact&sort_key=site_no&group_key=NONE&sitefile_output_format=html_table&column_name=agency_cd&column_name=site_no&column_name=station_nm&format=station_manuscript&list_of_search_criteria=search_site_no"
"USGS","374210106053001","U.S. Geological Survey","NA04000815CCC  RG37-1","37.7027788747173","-106.092248770773","NAD83","Interpolated from map","Accurate to +/- 5 seconds","7640","1","Feet","NGVD29","Altimeter","+/- 1 ft","100","1","Feet","S100RIOGRD","Rio Grande aquifer system","US","United States of America","08","Colorado","105","Rio Grande County","100CNZC","Cenozoic Erathem","WELL","UNCONFINED","0","No","","","","1","Yes","1","Yes","2","Suspected / Anticipated Changes","1","Surveillance","2","Other","","USGS","USGS","http://waterdata.usgs.gov/nwis/inventory?search_site_no=374210106053001&search_site_no_match_type=exact&sort_key=site_no&group_key=NONE&sitefile_output_format=html_table&column_name=agency_cd&column_name=site_no&column_name=station_nm&format=station_manuscript&list_of_search_criteria=search_site_no"
"USGS","373640106032002","U.S. Geological Survey","NA03900824BBB2","37.6172796727031","-106.057498101535","NAD83","Global positioning system (GPS), Standard Positioning Service (SPS) or Precise Positioning Service (PPS) NOTE after October, 2014 only use for mapping grade GPS units and use new codes W,X,Y, or Z that indicate the quality of the GNSS survey.","Accurate to +/- 1 second","7619","1","Feet","NGVD29","Altimeter","+/- 20 ft","77","1","Feet","S100RIOGRD","Rio Grande aquifer system","US","United States of America","08","Colorado","105","Rio Grande County","100CNZC","Cenozoic Erathem","WELL","UNCONFINED","0","No","","","","1","Yes","1","Yes","2","Suspected / Anticipated Changes","1","Surveillance","2","Other","","USGS","USGS","http://waterdata.usgs.gov/nwis/inventory?search_site_no=373640106032002&search_site_no_match_type=exact&sort_key=site_no&group_key=NONE&sitefile_output_format=html_table&column_name=agency_cd&column_name=site_no&column_name=station_nm&format=station_manuscript&list_of_search_criteria=search_site_no"
"USGS","374725106053003","U.S. Geological Survey","NA04100815CCC3","37.7920282016664","-106.093303353166","NAD83","Global positioning system (GPS), Standard Positioning Service (SPS) or Precise Positioning Service (PPS) NOTE after October, 2014 only use for mapping grade GPS units and use new codes W,X,Y, or Z that indicate the quality of the GNSS survey.","Accurate to +/- 1 second","7618","1","Feet","NGVD29","Altimeter","+/- 20 ft","95","1","Feet","S100RIOGRD","Rio Grande aquifer system","US","United States of America","08","Colorado","109","Saguache County","100CNZC","Cenozoic Erathem","WELL","UNCONFINED","0","No","","","","1","Yes","1","Yes","2","Suspected / Anticipated Changes","1","Surveillance","2","Other","","USGS","USGS","http://waterdata.usgs.gov/nwis/inventory?search_site_no=374725106053003&search_site_no_match_type=exact&sort_key=site_no&group_key=NONE&sitefile_output_format=html_table&column_name=agency_cd&column_name=site_no&column_name=station_nm&format=station_manuscript&list_of_search_criteria=search_site_no"
"USGS","372524106001601","U.S. Geological Survey","NA03700928BBB","37.4296713805025","-106.002552400002","NAD83","Global positioning system (GPS), Standard Positioning Service (SPS) or Precise Positioning Service (PPS) NOTE after October, 2014 only use for mapping grade GPS units and use new codes W,X,Y, or Z that indicate the quality of the GNSS survey.","Accurate to +/- 1 second","7580","1","Feet","NGVD29","Altimeter","+/- 2 ft","9","1","Feet","S100RIOGRD","Rio Grande aquifer system","US","United States of America","08","Colorado","003","Alamosa County","100CNZC","Cenozoic Erathem","WELL","UNCONFINED","0","No","","","","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","","USGS","USGS","http://waterdata.usgs.gov/nwis/inventory?search_site_no=372524106001601&search_site_no_match_type=exact&sort_key=site_no&group_key=NONE&sitefile_output_format=html_table&column_name=agency_cd&column_name=site_no&column_name=station_nm&format=station_manuscript&list_of_search_criteria=search_site_no"
"USGS","375100106052501","U.S. Geological Survey","NA04200827CCC1","37.849944702228","-106.091052167521","NAD83","Global positioning system (GPS), Standard Positioning Service (SPS) or Precise Positioning Service (PPS) NOTE after October, 2014 only use for mapping grade GPS units and use new codes W,X,Y, or Z that indicate the quality of the GNSS survey.","Accurate to +/- 1 second","7596","1","Feet","NGVD29","Altimeter","+/- 20 ft","170","1","Feet","S100RIOGRD","Rio Grande aquifer system","US","United States of America","08","Colorado","109","Saguache County","100CNZC","Cenozoic Erathem","WELL","CONFINED","0","No","","","","1","Yes","1","Yes","2","Suspected / Anticipated Changes","1","Surveillance","2","Other","","USGS","USGS","http://waterdata.usgs.gov/nwis/inventory?search_site_no=375100106052501&search_site_no_match_type=exact&sort_key=site_no&group_key=NONE&sitefile_output_format=html_table&column_name=agency_cd&column_name=site_no&column_name=station_nm&format=station_manuscript&list_of_search_criteria=search_site_no"
"USGS","373944106022001","U.S. Geological Survey","NA04000931CCC  RG39","37.6622233851931","-106.039469587707","NAD83","Interpolated from map","Accurate to +/- 10 seconds","7612","1","Feet","NGVD29","Interpolated from topographic map","+/- 5. ft","28","1","Feet","S100RIOGRD","Rio Grande aquifer system","US","United States of America","08","Colorado","003","Alamosa County","100CNZC","Cenozoic Erathem","WELL","UNCONFINED","0","No","","","","1","Yes","1","Yes","1","Background","1","Surveillance","1","Dedicated Monitoring/Observation","","USGS","USGS","http://waterdata.usgs.gov/nwis/inventory?search_site_no=373944106022001&search_site_no_match_type=exact&sort_key=site_no&group_key=NONE&sitefile_output_format=html_table&column_name=agency_cd&column_name=site_no&column_name=station_nm&format=station_manuscript&list_of_search_criteria=search_site_no"
"USGS","374002106021401","U.S. Geological Survey","NA04000931BBC","37.6722787991557","-106.038719520724","NAD83","Global positioning system (GPS), Standard Positioning Service (SPS) or Precise Positioning Service (PPS) NOTE after October, 2014 only use for mapping grade GPS units and use new codes W,X,Y, or Z that indicate the quality of the GNSS survey.","Accurate to +/- 1 second","7612","1","Feet","NGVD29","Altimeter","+/- 2 ft","86","1","Feet","S100RIOGRD","Rio Grande aquifer system","US","United States of America","08","Colorado","003","Alamosa County","100CNZC","Cenozoic Erathem","WELL","UNCONFINED","0","No","","","","1","Yes","1","Yes","2","Suspected / Anticipated Changes","1","Surveillance","2","Other","","USGS","USGS","http://waterdata.usgs.gov/nwis/inventory?search_site_no=374002106021401&search_site_no_match_type=exact&sort_key=site_no&group_key=NONE&sitefile_output_format=html_table&column_name=agency_cd&column_name=site_no&column_name=station_nm&format=station_manuscript&list_of_search_criteria=search_site_no"
"USGS","374245106025501","U.S. Geological Survey","NA04000813ABB1","37.7190282539576","-106.047664027065","NAD83","Global positioning system (GPS), Standard Positioning Service (SPS) or Precise Positioning Service (PPS) NOTE after October, 2014 only use for mapping grade GPS units and use new codes W,X,Y, or Z that indicate the quality of the GNSS survey.","Accurate to +/- 1 second","7612","1","Feet","NGVD29","Altimeter","+/- 20 ft","60","1","Feet","S100RIOGRD","Rio Grande aquifer system","US","United States of America","08","Colorado","105","Rio Grande County","100CNZC","Cenozoic Erathem","WELL","UNCONFINED","0","No","","","","1","Yes","1","Yes","2","Suspected / Anticipated Changes","1","Surveillance","2","Other","","USGS","USGS","http://waterdata.usgs.gov/nwis/inventory?search_site_no=374245106025501&search_site_no_match_type=exact&sort_key=site_no&group_key=NONE&sitefile_output_format=html_table&column_name=agency_cd&column_name=site_no&column_name=station_nm&format=station_manuscript&list_of_search_criteria=search_site_no"
"USGS","375310106050001","U.S. Geological Survey","NA04200815ACC   SAG 10","37.8863889920689","-106.081967797243","NAD83","Interpolated from map","Accurate to +/- 10 seconds","7580","1","Feet","NGVD29","Reported","+/- 1 ft","2087","1","Feet","S100RIOGRD","Rio Grande aquifer system","US","United States of America","08","Colorado","109","Saguache County","100CNZC","Cenozoic Erathem","WELL","CONFINED","0","No","","","","1","Yes","1","Yes","2","Suspected / Anticipated Changes","2","Trend","2","Other","","USGS","USGS","http://waterdata.usgs.gov/nwis/inventory?search_site_no=375310106050001&search_site_no_match_type=exact&sort_key=site_no&group_key=NONE&sitefile_output_format=html_table&column_name=agency_cd&column_name=site_no&column_name=station_nm&format=station_manuscript&list_of_search_criteria=search_site_no"
